smart_5_raw_max,smart_5_raw_mean,smart_5_raw_cv,smart_5_raw_diff_mean,smart_5_raw_diff_max,smart_5_raw_diff_std,smart_5_raw_slope,smart_5_raw_skew,smart_5_raw_kurt,smart_5_raw_last,smart_187_raw_max,smart_187_raw_mean,smart_187_raw_cv,smart_187_raw_diff_mean,smart_187_raw_diff_max,smart_187_raw_diff_std,smart_187_raw_slope,smart_187_raw_skew,smart_187_raw_kurt,smart_187_raw_last,smart_188_raw_max,smart_188_raw_mean,smart_188_raw_cv,smart_188_raw_diff_mean,smart_188_raw_diff_max,smart_188_raw_diff_std,smart_188_raw_slope,smart_188_raw_skew,smart_188_raw_kurt,smart_188_raw_last,smart_198_raw_max,smart_198_raw_mean,smart_198_raw_cv,smart_198_raw_diff_mean,smart_198_raw_diff_max,smart_198_raw_diff_std,smart_198_raw_slope,smart_198_raw_skew,smart_198_raw_kurt,smart_198_raw_last,smart_197_raw_max,smart_197_raw_mean,smart_197_raw_cv,smart_197_raw_diff_mean,smart_197_raw_diff_max,smart_197_raw_diff_std,smart_197_raw_slope,smart_197_raw_skew,smart_197_raw_kurt,smart_197_raw_last,smart_241_raw_max,smart_241_raw_mean,smart_241_raw_cv,smart_241_raw_diff_mean,smart_241_raw_diff_max,smart_241_raw_diff_std,smart_241_raw_slope,smart_241_raw_skew,smart_241_raw_kurt,smart_241_raw_last,smart_12_raw_max,smart_12_raw_mean,smart_12_raw_cv,smart_12_raw_diff_mean,smart_12_raw_diff_max,smart_12_raw_diff_std,smart_12_raw_slope,smart_12_raw_skew,smart_12_raw_kurt,smart_12_raw_last,smart_7_raw_max,smart_7_raw_mean,smart_7_raw_cv,smart_7_raw_diff_mean,smart_7_raw_diff_max,smart_7_raw_diff_std,smart_7_raw_slope,smart_7_raw_skew,smart_7_raw_kurt,smart_7_raw_last,smart_4_raw_max,smart_4_raw_mean,smart_4_raw_cv,smart_4_raw_diff_mean,smart_4_raw_diff_max,smart_4_raw_diff_std,smart_4_raw_slope,smart_4_raw_skew,smart_4_raw_kurt,smart_4_raw_last,smart_193_raw_max,smart_193_raw_mean,smart_193_raw_cv,smart_193_raw_diff_mean,smart_193_raw_diff_max,smart_193_raw_diff_std,smart_193_raw_slope,smart_193_raw_skew,smart_193_raw_kurt,smart_193_raw_last,smart_190_raw_max,smart_190_raw_mean,smart_190_raw_cv,smart_190_raw_diff_mean,smart_190_raw_diff_max,smart_190_raw_diff_std,smart_190_raw_slope,smart_190_raw_skew,smart_190_raw_kurt,smart_190_raw_last,failure
0,0,0,0,0,0,0,0,0,0,19,8.428571428571429,0.5558874172396857,2.1666666666666665,12,4.833908011812665,2.1666666666666665,2.5886827002576407,6.777734906197502,19,917518,224698.2857142857,1.3665565673808941,141996.83333333334,786444,316799.8293701666,141996.83333333334,2.588682700257641,6.777734906197507,917518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4398E+11,1.4378E+11,0.0010687729002624717,67132773.33333333,99530888,25742985.38250035,67132773.33333333,-0.071768806,-1.597197167,1.4398E+11,12,12,0,0,0,0,0,0,0,12,532010010,524600671.5714286,0.013632700067833734,3187791.1666666665,6567871,2118884.9469670993,3187791.1666666665,-0.777038314,-0.661009906,532010010,12,12,0,0,0,0,0,0,0,12,11028,11025,0.00019594076185662466,1,1,0,1,0,-1.2,11028,39,37.714285714285715,0.020043570538368107,-0.166666667,1,0.7527726527090811,-0.166666667,0.5952940449895273,-0.35,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22199E+11,122012871942.85715,0.0011124798291399555,63053453.333333336,84902792,21082544.106927615,63053453.333333336,-0.011346768,-1.15660834,1.22199E+11,17,17,0,0,0,0,0,0,0,17,872884545,862671351.1428572,0.009041790809572351,3715001,6248566,1544932.4266716652,3715001,-0.232433052,-0.748712835,872884545,17,17,0,0,0,0,0,0,0,17,10737,10734,0.00020125273891087077,1,1,0,1,0,-1.2,10737,34,31.714285714285715,0.062307789553292574,-0.5,2,2.073644135332772,-0.5,-0.718359516,-1.0743605,29,1
6672,4924.571428571428,0.4036127031416436,696,2848,1082.5274130478176,696,-0.412715302,-2.565564664,6672,216,176,0.26263688546892155,18.833333333333332,48,17.837226989267887,18.833333333333332,-0.91726384,-1.05161181,216,1.41737E+11,106149014996.85715,0.4399774270101595,17180175023.333332,60130459662,23836493195.481853,17180175023.333332,-0.927704545,-1.27563625,1.41737E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11736E+11,111642190597.71428,0.0005266244695114082,28090594.666666668,49315896,17291684.610378418,28090594.666666668,0.5106160979422533,-0.693874667,1.11736E+11,15,15,0,0,0,0,0,0,0,15,380290752,371722866.14285713,0.01857117575488253,3260666.3333333335,5545495,1428235.0895816372,3260666.3333333335,-0.439623226,-0.793492325,380290752,17,16.714285714285715,0.029193591925810822,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-1.229634092,-0.84,17,2012,2009.2857142857142,0.0009405443693795203,0.8333333333333334,2,0.752772652709081,0.8333333333333334,0.05079842517258455,-1.09088,2012,30,29,0.034482758620689655,0,2,1.7888543819998317,0,-1.4,3,29,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29025E+11,128886896458.28572,0.0008782029558937509,49113772,78324040,21633109.290952254,49113772,-0.229468871,-1.595067129,1.29025E+11,15,15,0,0,0,0,0,0,0,15,268288066,262256569.42857143,0.01949813670386688,2380370.3333333335,3698450,1052016.4973932048,2380370.3333333335,-0.553791642,-0.699929899,268288066,15,15,0,0,0,0,0,0,0,15,10834,10831.42857142857,0.00018354546509406582,0.8333333333333334,2,0.983192080250175,0.8333333333333334,-0.119993494,-1.64915082,10834,32,31.428571428571427,0.01700753357624519,-0.166666667,1,0.7527726527090811,-0.166666667,0.3741657386774061,-2.8,31,1
5184,3257.1428571428573,0.26086179593303505,374.6666666666667,2248,917.742156962764,374.6666666666667,2.645751311064589,6.999999999999993,5184,302,206.14285714285714,0.20505522416716887,18.666666666666668,111,45.23567913347457,18.666666666666668,2.6453211636322864,6.998253787832702,302,917518,468121.4285714286,0.42332020977033447,87382.66666666667,524296,214042.94569704152,87382.66666666667,2.6457513110645903,7,917518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28668E+11,128416048892.57143,0.0012977046864107722,77047213.33333333,110005608,29578227.426015444,77047213.33333333,0.2446719819823938,-0.931556458,1.28668E+11,15,15,0,0,0,0,0,0,0,15,37405803,23721907,0.4213637303029234,4408577.833333333,6997341,1718499.7399459118,4408577.833333333,0.0032359796742695247,-1.400736403,37405803,15,15,0,0,0,0,0,0,0,15,11251,11247.42857142857,0.00019108340693994408,1,2,0.8944271909999159,1,0.4892740898442141,-0.18256988,11251,42,41.714285714285715,0.011697432381232418,0,1,0.8944271909999159,0,-1.229634092,-0.84,42,1
688,573.7142857142857,0.2683087737080326,60,160,70.42726744663604,60,-0.864286194,-1.172661573,688,206,176.57142857142858,0.2162970067989141,13.666666666666666,39,19.27347054027029,13.666666666666666,-0.759218054,-1.68546346,206,524296,524296,0,0,0,0,0,0,0,524296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77153650600,76980758721.14285,0.0017052521493100608,59061170.666666664,85383720,21520111.545987587,59061170.666666664,-0.073425727,-1.330046894,77153650600,10,10,0,0,0,0,0,0,0,10,238341112,225722547.57142857,0.04311941838893651,4352186.833333333,5960294,1336084.905844298,4352186.833333333,-0.119153317,-1.412333086,238341112,11,10.714285714285714,0.04554200340426489,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-1.229634092,-0.84,11,1491,1488.4285714285713,0.0015446277895605222,1,2,0.8944271909999159,1,-0.390287388,-1.046165084,1491,48,47,0.030089650263257342,-0.166666667,3,2.3166067138525404,-0.166666667,-1.979898987,4.4,47,1
240,48,1.7638342073763937,37.333333333333336,224,91.44761706390531,37.333333333333336,2.64575131106459,7,240,14,4.571428571428571,0.9094770131784532,1.8333333333333333,11,4.490731195102493,1.8333333333333333,2.6457513110645903,7,14,8590393351,8590393351,0,0,0,0,0,0,0,8590393351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06695E+11,106508159278.85715,0.0012684545945282919,62001924,77318568,13491862.686094252,62001924,0.07370830529481077,-1.278275057,1.06695E+11,9,9,0,0,0,0,0,0,0,9,348926923,335868798.4285714,0.029470289188602575,4654569.833333333,6870187,1710948.8635216912,4654569.833333333,-0.152139203,-0.909026343,348926923,9,9,0,0,0,0,0,0,0,9,1683,1680.5714285714287,0.0011829664368779385,0.8333333333333334,2,0.983192080250175,0.8333333333333334,0.1199934939042599,-1.64915082,1683,29,28.857142857142858,0.013097778767646487,-0.166666667,0,0.408248290463863,-0.166666667,-2.645751311,7.000000000000028,28,1
272,272,0,0,0,0,0,0,0,272,36,34.57142857142857,0.022758555980521084,0.3333333333333333,1,0.5163977794943223,0.3333333333333333,1.114549779391636,0.27337278106511054,36,131074,131074,0,0,0,0,0,0,0,131074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00822E+11,100542811811.42857,0.001976441120264214,90568881.33333333,125749192,25240329.229422428,90568881.33333333,0.1153646666019598,-1.343898794,1.00822E+11,10,10,0,0,0,0,0,0,0,10,8823367936,6967518812.285714,0.3309022718730972,720831563.1666666,4302524481,1754664817.723722,720831563.1666666,-0.374153814,-2.799962118,8823367936,12,12,0,0,0,0,0,0,0,12,1478,1475.4285714285713,0.0015083038272073227,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,1478,33,32.857142857142854,0.011503266569846049,0,1,0.6324555320336759,0,-2.645751311,6.999999999999826,33,1
5912,2704,0.6979887107786223,729.3333333333334,3096,1216.446409286766,729.3333333333334,1.3066250529851817,-0.28736185,5912,99,56.142857142857146,0.40856139626585924,9.5,33,14.096098751072937,9.5,1.5106806574890246,0.9161937910082694,99,34360721423,30065594965.714287,0.11664273193420559,1431699456.6666667,4295163907,2217979261.364981,1431699456.6666667,3.3638109275146466e-05,-1.2,34360721423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62995747792,62880175712,0.0009547641928291047,27482773.333333332,69158776,30118325.82162547,27482773.333333332,1.497472484769447,1.5799401029520146,62995747792,5,5,0,0,0,0,0,0,0,5,880574913,871614451.8571428,0.007571588929744741,3132170.6666666665,4679354,1306118.543288574,3132170.6666666665,-0.089224018,-0.827479769,880574913,5,5,0,0,0,0,0,0,0,5,821,818.4285714285714,0.002719106637702432,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,821,36,34.714285714285715,0.027400527236540708,0,2,1.6733200530681511,0,0.7635866595707624,-1.686980609,34,1
0,0,0,0,0,0,0,0,0,0,2,1.2857142857142858,0.5879447357921312,0.3333333333333333,1,0.5163977794943223,0.3333333333333333,-0.595294045,-0.35,2,4295032833,4295032833,0,0,0,0,0,0,0,4295032833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49405511944,49277652721.14286,0.0018481937713685497,41169130.666666664,61799152,13484272.772291884,41169130.666666664,0.21822116025052535,-1.346458352,49405511944,3,3,0,0,0,0,0,0,0,3,12916528855,8614067924.857143,0.4992022398998527,2150220660,8593554276,3593815229.819987,2150220660,-1.398574229,2.996193675412078,12916528855,4,4,0,0,0,0,0,0,0,4,444,441,0.004898519046415617,1,1,0,1,0,-1.2,444,38,35.857142857142854,0.0519967382482122,-0.333333333,4,3.723797345005051,-0.333333333,0.07053368764284339,-2.327378495,34,1
0,0,0,0,0,0,0,0,0,0,39,33.714285714285715,0.1440054700675121,1.6666666666666667,5,2.2509257354845507,1.6666666666666667,0.1210862523704487,-2.560624426,39,4295163907,4295163907,0,0,0,0,0,0,0,4295163907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08976E+11,1.0891E+11,0.0004907585893915177,19683108,53224080,23923930.304753322,19683108,0.25424906896348537,-2.01587635,1.08976E+11,14,14,0,0,0,0,0,0,0,14,941176072,933068879.2857143,0.007994621392569743,2999447,8309411,3154615.311678684,2999447,0.019817063479068028,-2.126263911,941176072,15,15,0,0,0,0,0,0,0,15,1813,1804.2857142857142,0.004622853706095013,3.3333333333333335,12,4.802776974487434,3.3333333333333335,-0.613583003,-1.15374016,1813,39,37.714285714285715,0.02950333698370687,0.16666666666666666,3,1.7224014243685084,0.16666666666666666,-0.248875486,-0.944378698,39,1
14496,13363.42857142857,0.045711915881997564,262.6666666666667,824,398.89179819428057,262.6666666666667,1.2039435470528355,0.6673680502419312,14496,173,156.71428571428572,0.06430980501169468,4,15,6.48074069840786,4,0.7422917081275578,-1.322384233,173,4295294981,4295294981,0,0,0,0,0,0,0,4295294981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86695477216,86541880510.85715,0.001221532619223844,48683298.666666664,61586528,12086964.419408582,48683298.666666664,0.13714678580269338,-1.20158318,86695477216,8,8,0,0,0,0,0,0,0,8,916199870,903223160.4285715,0.010948704899648411,4380683.166666667,7647044,2186214.4241995495,4380683.166666667,-0.131471215,-1.450911703,916199870,9,9,0,0,0,0,0,0,0,9,1249,1246,0.001733745505192044,1,1,0,1,0,-1.2,1249,29,28,0.020619652471058063,-0.166666667,1,0.752772652709081,-0.166666667,0,3,27,1
10752,7620.571428571428,0.20294902199876616,733.3333333333334,2296,859.6582266614254,733.3333333333334,1.7136694280176243,2.8596327655787483,10752,124,121.28571428571429,0.011379172945574745,0.6666666666666666,2,0.816496580927726,0.6666666666666666,1.4237777653130939,2.3204999999999494,124,98785755231,98785755231,0,0,0,0,0,0,0,98785755231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69142109760,69006080240,0.0011456076370607324,33245876,98845048,38719193.67481582,33245876,1.1281249743503914,-0.204948984,69142109760,11,11,0,0,0,0,0,0,0,11,644611146,631799908,0.014710094793612958,4365329.5,6078449,1376035.370037086,4365329.5,-0.037499755,-0.991705867,644611146,12,12,0,0,0,0,0,0,0,12,1249,1246.4285714285713,0.0017854168398163013,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,1249,22,22,0,0,0,0,0,0,0,22,1
1248,1248,0,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63752464584,63617927681.14286,0.0013812085329183291,36682517.333333336,65222520,24791888.739452526,36682517.333333336,0.6148527640164212,-1.343699134,63752464584,10,9.857142857142858,0.03834422189948681,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-2.645751311,7.000000000000039,10,889459308,880232830.8571428,0.007948256470218414,3163870.3333333335,5327628,1292857.3886328943,3163870.3333333335,-2.74E-06,-1.203877305,889459308,10,9.857142857142858,0.03834422189948681,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-2.645751311,7.000000000000039,10,763,760.1428571428571,0.003676351751204964,1.3333333333333333,4,1.632993161855452,1.3333333333333333,-0.974020419,1.0069006543723047,763,33,31.857142857142858,0.03355746535223266,0.16666666666666666,3,1.9407902170679516,0.16666666666666666,-0.771716836,0.26250000000000284,33,1
8,8,0,0,0,0,0,0,0,8,31,24.714285714285715,0.21501543455455557,2.5,4,1.760681686165901,2.5,-0.570073238,-0.362241326,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25051E+11,124838676724.57143,0.0012280014176311096,68829512,94247680,16294401.675123245,68829512,0.1157006495450628,-1.395377271,1.25051E+11,14,14,0,0,0,0,0,0,0,14,166199932,152736158.2857143,0.06062026213886929,4487479.5,7879795,2340978.1559881973,4487479.5,0.14370635880927551,-0.581712147,166199932,14,14,0,0,0,0,0,0,0,14,1899,1896.4285714285713,0.0011734660585609965,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,1899,29,28.714285714285715,0.016993284852337642,0,1,0.6324555320336759,0,-1.229634092,-0.84,29,1
0,0,0,0,0,0,0,0,0,0,83,11.857142857142858,2.6457513110645903,13.833333333333334,83,33.88460810850063,13.833333333333334,2.6457513110645903,7.000000000000002,83,0,0,0,0,0,0,0,0,0,0,8,1.1428571428571428,2.6457513110645907,1.3333333333333333,8,3.265986323710904,1.3333333333333333,2.64575131106459,7,8,8,1.1428571428571428,2.6457513110645907,1.3333333333333333,8,3.265986323710904,1.3333333333333333,2.64575131106459,7,8,85658698712,85503918226.28572,0.0012008708243748689,47727369.333333336,67393792,15648352.724209802,47727369.333333336,0.25796784664427747,-1.069306341,85658698712,15,15,0,0,0,0,0,0,0,15,936688907,926851856.7142857,0.008051491338582455,3320107.8333333335,4322629,919337.5805146697,3320107.8333333335,-0.121967055,-1.521614869,936688907,16,15.142857142857142,0.024959918028911232,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.6457513110645956,7.000000000000028,16,1248,1244.142857142857,0.0019373140023491047,1.1666666666666667,2,0.408248290463863,1.1666666666666667,0.36727693613634427,-0.503413061,1248,36,35.142857142857146,0.04165427140633983,-0.666666667,1,1.7511900715418263,-0.666666667,-2.122257359,4.735111111111145,32,1
80,22.857142857142858,1.707825127659933,13.333333333333334,80,32.65986323710904,13.333333333333334,1.2296340919151518,-0.84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87836392280,87718325756.57143,0.0011713878697967824,44276328,71640304,28350469.80564531,44276328,-0.147541103,-1.469563065,87836392280,6,6,0,0,0,0,0,0,0,6,13876154800,4664823416.428572,1.3489339277888892,2150422031,12889987356,5261291259.754484,2150422031,1.229632320266088,-0.840001383,13876154800,6,6,0,0,0,0,0,0,0,6,10083,10080.42857142857,0.00022076388372655972,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,10083,37,35.42857142857143,0.03200505618223295,0.16666666666666666,3,2.3166067138525404,0.16666666666666666,-0.235177894,-1.227160494,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64164120504,64104234573.71429,0.0008989230366071843,26177376,53721376,19426783.14469654,26177376,-0.762292577,-0.574217159,64164120504,9,9,0,0,0,0,0,0,0,9,955256020,944854411.5714285,0.0074738152872996155,3387162.5,4226422,1006330.8492883939,3387162.5,0.06309474631145094,-0.758921365,955256020,9,9,0,0,0,0,0,0,0,9,817,814.4285714285714,0.002732461309839893,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,817,38,36.142857142857146,0.037218568884915766,-0.666666667,1,1.2110601416389968,-0.666666667,-0.352133025,-0.302493075,34,1
18096,4236.571428571428,1.4448279613910884,2721.3333333333335,15400,6221.637426487232,2721.3333333333335,2.6286487118268735,6.928060004049835,18096,154,31.142857142857142,1.7593701672010165,24.5,125,50.014997750674745,24.5,2.530633622505665,6.4842552635522175,154,4295032833,4295032833,0,0,0,0,0,0,0,4295032833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3061E+11,1.30469E+11,0.0007293888377493083,45471477.333333336,56356736,11831364.48289604,45471477.333333336,0.1813379863626647,-0.851875864,1.3061E+11,13,13,0,0,0,0,0,0,0,13,698618626,682184384.1428572,0.020028326906738284,6082397.833333333,11596302,3018274.961540212,6082397.833333333,-0.329120888,-1.514268238,698618626,16,15.142857142857142,0.024959918028911232,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.6457513110645956,7.000000000000028,16,2030,2026.142857142857,0.0011895979444728445,1.1666666666666667,2,0.408248290463863,1.1666666666666667,0.36727693613634427,-0.503413061,2030,32,31.142857142857142,0.012136473903966011,0,1,0.6324555320336759,0,2.6457513110645965,7.000000000000032,31,1
136,35.42857142857143,1.269728122075313,21.333333333333332,112,44.87612579832028,21.333333333333332,2.4863097636744427,6.395412977210043,136,2,0.2857142857142857,2.6457513110645907,0.3333333333333333,2,0.816496580927726,0.3333333333333333,2.64575131106459,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71890479672,71603519790.85715,0.002893337229032084,99050337.33333333,123378280,34262890.04074267,99050337.33333333,-0.157457712,-0.858146721,71890479672,8,8,0,0,0,0,0,0,0,8,828677995,812088442.4285715,0.01431030174330575,5503304.833333333,6830069,1531496.954508551,5503304.833333333,-0.005237433,-0.982777956,828677995,8,8,0,0,0,0,0,0,0,8,1065,1061.5714285714287,0.0021657215636429927,1.1666666666666667,2,0.9831920802501751,1.1666666666666667,-0.070533865,-0.129875822,1065,36,35.857142857142854,0.010540841876751358,-0.166666667,0,0.408248290463863,-0.166666667,-2.645751311,6.999999999999828,35,1
0,0,0,0,0,0,0,0,0,0,9,4.857142857142857,0.562936361566886,1.3333333333333333,4,1.7511900715418263,1.3333333333333333,0.482203673095186,-0.25984827,9,34360459275,11044463766.285715,1.0966607161950186,5010893484.166667,17180196869,7880765135.876611,5010893484.166667,1.6116728055375973,1.4901609697166665,34360459275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62214051744,62111361529.14286,0.0015938687003618486,42229721.333333336,88874672,27638888.359325327,42229721.333333336,-0.603049898,-1.230958964,62214051744,17,17,0,0,0,0,0,0,0,17,483484931,475592290.28571427,0.012646624172255764,2769542.1666666665,3627101,888748.33213355,2769542.1666666665,-0.202234381,-1.278884903,483484931,17,17,0,0,0,0,0,0,0,17,9967,9964.285714285714,0.00022226075898176318,1,2,0.8944271909999159,1,-0.373502407,-1.221321519,9967,40,38.57142857142857,0.020398409434392972,0.3333333333333333,2,1.2110601416389968,0.3333333333333333,1.114549779391636,0.27337278106511054,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27469228648,26829243356.57143,0.018955001700689,233482832,344025912,92116499.82533512,233482832,-0.2075045,-1.126765056,27469228648,4,4,0,0,0,0,0,0,0,4,299160633,288473137.71428573,0.028087985405677297,3730820.1666666665,5063493,1340615.13401161,3730820.1666666665,-0.087399146,-1.195967479,299160633,4,4,0,0,0,0,0,0,0,4,1533,1530.4285714285713,0.0014540989384296864,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,1533,36,34.857142857142854,0.019796962768018362,0.16666666666666666,2,1.1690451944500122,0.16666666666666666,0.1738965209542918,0.33600000000000296,36,1
6856,6856,0,0,0,0,0,0,0,6856,444,426,0.03230010554076728,6.166666666666667,10,3.8686776379877745,6.166666666666667,-0.009135584,-1.619239734,444,81609031751,77927556312.14285,0.02083188740579104,715860651.1666666,4295032833,1753429110.194981,715860651.1666666,2.6457513060338202,6.999999979718334,81609031751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44486E+11,144332375795.42856,0.0007548052908517368,50600728,78740040,15951622.943849495,50600728,0.1537803521323135,-1.083554541,1.44486E+11,18,18,0,0,0,0,0,0,0,18,612951709,603275486,0.015468720169935977,4157001.8333333335,7257379,2576327.296649897,4157001.8333333335,-0.727757117,-0.839348638,612951709,20,20,0,0,0,0,0,0,0,20,2455,2452,0.0008810142330625151,1,1,0,1,0,-1.2,2455,37,36.142857142857146,0.019092722985756837,0,1,0.8944271909999159,0,-0.173896521,0.3360000000000056,36,1
1480,1480,0,0,0,0,0,0,0,1480,36,22.714285714285715,0.26985456544559666,3,12,4.560701700396552,3,2.2061040852342,5.12073038499906,36,4295163907,4295098370,8.809531547907366e-06,21845.666666666668,65537,33843.161274719394,21845.666666666668,0,3,4295163907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06443E+11,106227098578.28572,0.0014751776061126796,73152386.66666667,89945936,20848280.345499065,73152386.66666667,-0.059507928,-1.217625745,1.06443E+11,12,12,0,0,0,0,0,0,0,12,415740806,400687289.71428573,0.027748830559504552,5246962.5,7487572,2004599.4720294375,5246962.5,-0.196792314,-1.08981534,415740806,13,13,0,0,0,0,0,0,0,13,1547,1543.5714285714287,0.001535693779380366,1.1666666666666667,2,0.9831920802501751,1.1666666666666667,-0.124413034,-0.649123815,1547,31,30,0.019245008972987525,0,1,0.8944271909999159,0,0,3,30,1
5296,1994.2857142857142,1.0237264852844359,826.6666666666666,3280,1230.478714430553,826.6666666666666,1.1473909827510715,-0.643574658,5296,30,9.142857142857142,1.4882351124738322,5,26,10.334408546211051,5,1.2186243435839683,-0.805570797,30,0,0,0,0,0,0,0,0,0,0,32,22.857142857142858,0.31490739379485305,2.6666666666666665,8,4.1311822359545785,2.6666666666666665,0.3530449674378281,-1.816608997,32,32,22.857142857142858,0.31490739379485305,2.6666666666666665,8,4.1311822359545785,2.6666666666666665,0.3530449674378281,-1.816608997,32,53575714552,53489313033.14286,0.0013813561035211947,33876902.666666664,51226104,12130351.354975117,33876902.666666664,-0.486334922,-0.888491254,53575714552,6,6,0,0,0,0,0,0,0,6,222872485,216478460.57142857,0.02368730710357903,2308642.1666666665,4108526,1197969.957369786,2308642.1666666665,-0.201857617,-1.397033858,222872485,6,6,0,0,0,0,0,0,0,6,516,513.4285714285714,0.00433438005770652,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,516,35,34.285714285714285,0.014231876063832777,0,1,0.8944271909999159,0,1.2296340919151605,-0.84,34,1
10832,10105.142857142857,0.06977151864726283,372,1512,576.9048448401174,372,-1.981048842,4.84605961002157,10832,119,113.28571428571429,0.057142145331539065,3.3333333333333335,16,6.408327915038889,3.3333333333333335,-2.325605033,5.963305785123978,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82045960936,81749401508.57143,0.0024239567315027396,95379234.66666667,124856928,25435561.6278464,95379234.66666667,0.15014544413247927,-0.785345343,82045960936,8,8,0,0,0,0,0,0,0,8,856353707,838449120.4285715,0.014261387413894412,5761611.666666667,7237559,1817473.6987195897,5761611.666666667,0.16507961274939445,-0.753732453,856353707,8,8,0,0,0,0,0,0,0,8,1155,1151.5714285714287,0.00211862687961783,1.1666666666666667,2,0.9831920802501751,1.1666666666666667,0.02360897456460332,-0.8174208,1155,38,37,0.015604061329449343,0.16666666666666666,1,0.7527726527090811,0.16666666666666666,0,3,38,1
